ID	File	Time	Long	Lat	Alt	w	x	y	z	fLong fLat fAlt fW	fX	fY	fZ
0; 00000-pano.jpg; 1676533709.891736; -1.021667; 1.114740; 0.989703; 0.470109; 0.013144; 0.000971; 0.882510; -1.0216666460037232; 1.1147396564483643; -0.8959680199623108; 0.470109; 0.013144; 0.000971; 0.882510;
1; 00001-pano.jpg; 1676533712.274832; -1.783558; 2.037999; 1.013911; 0.433538; 0.044204; -0.007190; 0.900022; -1.7835578918457032; 2.037998914718628; -0.8645150661468506; 0.43411509951456425; 0.0038274658523186958; 0.0078058585875309; 0.9008154635941374;
2; 00002-pano.jpg; 1676533714.504691; -2.677587; 3.163525; 1.013462; 0.534495; 0.017651; -0.000415; 0.844987; -2.677586555480957; 3.163525104522705; -0.8720558881759644; 0.5350848316838975; -0.01976085968881205; 0.01459332150407765; 0.844441096994724;
3; 00003-pano.jpg; 1676533716.752640; -3.342140; 4.403623; 0.943467; 0.631956; 0.025699; -0.019107; 0.774342; -3.342139720916748; 4.403622627258301; -0.9199733734130859; 0.6325310591465103; -0.007049870348488122; 0.005531227323500627; 0.7744831593181089;
4; 00004-pano.jpg; 1676533718.867627; -3.668086; 5.635425; 0.927511; 0.653629; 0.049012; -0.022936; 0.754878; -3.668086051940918; 5.635425090789795; -0.9490070939064026; 0.6558210641256635; -0.012390233182374819; -0.005965260599144679; 0.7547911165592457;
5; 00005-pano.jpg; 1676533721.195552; -4.105624; 7.115925; 0.902957; 0.619990; 0.038808; -0.012080; 0.783556; -4.105624198913574; 7.115924835205078; -0.9558001160621643; 0.6217029593620277; -0.021663937379242917; -0.018365721862701878; 0.7827380177289126;
6; 00006-pano.jpg; 1676533723.555525; -4.211970; 8.674617; 0.930335; 0.579942; 0.033040; -0.016141; 0.813827; -4.211970329284668; 8.674616813659668; -0.955784022808075; 0.5808216434220538; -0.016291223749213714; 0.043447957197094117; 0.8127072594585686;
7; 00007-pano.jpg; 1676533725.711496; -4.500618; 9.827443; 0.819711; 0.596857; 0.038318; -0.022135; 0.801126; -4.500617504119873; 9.82744312286377; -1.0400044918060303; 0.6012536200262579; -0.055074553139390237; 0.04931082877653659; 0.7956313971728288;
8; 00008-pano.jpg; 1676533728.171534; -5.134550; 11.074192; 0.731465; 0.661950; 0.029821; -0.020520; 0.748673; -5.134549617767334; 11.07419204711914; -1.1504781246185303; 0.6642698272177567; -0.048695007108504408; -0.005890858091407692; 0.7458818208816604;
9; 00009-pano.jpg; 1676533730.586403; -5.339542; 12.320844; 0.617005; 0.906645; 0.017047; -0.007372; 0.421486; -5.339542388916016; 12.320844650268555; -1.226670265197754; 0.905650947026131; -0.032462610851980728; -0.03491716730547085; 0.4213351783019151;
10; 00010-pano.jpg; 1676533732.852379; -4.945056; 13.478687; 0.453566; 0.945122; 0.013160; -0.032285; 0.324851; -4.945055961608887; 13.478687286376954; -1.4029358625411988; 0.9460515813319328; -0.008315824760592979; 0.0070895844783055209; 0.32383173147458169;
11; 00011-pano.jpg; 1676533735.195340; -4.334381; 14.744985; 0.420059; 0.958789; -0.007298; -0.014563; 0.283651; -4.334380626678467; 14.744985580444336; -1.4542077779769898; 0.9590770607981543; -0.004199052697704738; 0.011897397234724775; 0.28286394493864827;
12; 00012-pano.jpg; 1676533737.363288; -3.996940; 15.807140; 0.364869; 0.999987; -0.001847; -0.004715; 0.000414; -3.9969403743743898; 15.807140350341797; -1.518866777420044; 0.9999805090902696; -0.00007796927091807005; 0.0005292640415872607; 0.0062205498094903099;
13; 00013-pano.jpg; 1676533746.392127; -3.249795; 16.033325; 0.355640; 0.982004; -0.003743; -0.033384; 0.185850; -3.2497949600219728; 16.0333251953125; -1.5206990242004395; 0.9829326513322472; -0.0036930957318768149; 0.011986804489026526; 0.1835376814363094;
14; 00014-pano.jpg; 1676533748.680475; -2.031951; 16.193258; 0.386121; 0.996949; -0.018925; -0.037975; 0.065521; -2.031951427459717; 16.19325828552246; -1.4887045621871949; 0.9951086367973362; -0.014383700282546715; -0.0014818490775741793; 0.09772263944880101;
15; 00015-pano.jpg; 1676533751.046075; -0.454945; 16.175871; 0.417820; 0.985838; 0.003072; -0.042669; -0.162151; -0.4549451768398285; 16.175870895385743; -1.4470303058624268; 0.9863527642982656; -0.0025824185586321966; 0.009008455296449825; 0.1643788405140089;
16; 00016-pano.jpg; 1676533753.052053; 0.562039; 15.485193; 0.478257; 0.861998; -0.011245; -0.030834; -0.505848; 0.5620388984680176; 15.485193252563477; -1.4014325141906739; 0.8623931228401686; -0.010838768219321693; 0.010178370189377269; 0.5060207738440764;
17; 00017-pano.jpg; 1676533758.043893; 1.613311; 12.075084; 0.746768; 0.816949; -0.003950; -0.018716; -0.576393; 1.6133114099502564; 12.07508373260498; -1.1176728010177613; 0.816545829493932; -0.029930253909902755; 0.02838351154296221; 0.5758050577317343;
18; 00018-pano.jpg; 1676533760.743832; 2.357990; 10.676009; 0.813115; 0.904010; -0.030615; -0.005746; -0.426375; 2.357990264892578; 10.676009178161621; -1.0184876918792725; 0.9042835369007306; -0.019905293654021155; 0.016169000655540105; 0.4261615041186303;
19; 00019-pano.jpg; 1676533762.914884; 3.067319; 9.420364; 0.986685; 0.884731; 0.014655; -0.007873; -0.465804; 3.067319393157959; 9.420364379882813; -0.8677678108215332; 0.8850806480155296; 0.0060403007933521979; 0.0241506699149415; 0.4647714561129972;
